,Unnamed: 0,SEASON_ID,Player_ID,Game_ID, GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,"FG_PCT,FG3M",FG3A,"FG3_PCT,FTM",FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,GAME_DATE,FG_PCT,FG3M,FG3_PCT,FTM,PIE
147,15,22012,2544,0021200938,,MIA vs. IND,W,36,5,10,,0,,5,0.6,1,5,6,7,1,1,4,1,13,23,1,"MAR 10, 2013",0.5,0,0.0,3,0.147
148,16,22012,2544,0021200921,,MIA vs. PHI,W,34,10,17,,3,,5,0.6,3,7,10,5,1,2,3,2,25,19,1,"MAR 08, 2013",0.588,2,0.667,3,0.196
149,17,22012,2544,0021200903,,MIA vs. ORL,W,38,7,14,,6,,12,0.917,0,3,3,2,0,1,2,0,26,8,0,"MAR 06, 2013",0.5,1,0.167,11,0.187
150,18,22012,2544,0021200892,,MIA @ MIN,W,35,9,16,,4,,1,1.0,1,9,10,4,3,2,7,3,20,10,0,"MAR 04, 2013",0.563,1,0.25,1,0.197
151,19,22012,2544,0021200880,,MIA @ NYK,W,43,12,23,,6,,6,0.5,3,8,11,7,3,1,2,1,29,9,1,"MAR 03, 2013",0.522,2,0.333,3,0.242
152,20,22012,2544,0021200868,,MIA vs. MEM,W,42,4,14,,4,,12,0.667,1,7,8,10,2,1,1,1,18,-1,1,"MAR 01, 2013",0.286,2,0.5,8,0.162
153,21,22012,2544,0021200845,,MIA vs. SAC,W,48,14,23,,2,,12,0.917,3,5,8,16,2,1,2,1,40,11,1,"FEB 26, 2013",0.609,1,0.5,11,0.228
154,22,22012,2544,0021200833,,MIA vs. CLE,W,39,10,19,,1,,11,0.727,2,1,3,8,1,0,2,0,28,6,1,"FEB 24, 2013",0.526,0,0.0,8,0.156
155,23,22012,2544,0021200826,,MIA @ PHI,W,32,7,12,,4,,2,0.5,1,9,10,11,2,0,2,1,16,14,1,"FEB 23, 2013",0.583,1,0.25,1,0.188
156,24,22012,2544,0021200809,,MIA @ CHI,W,34,11,15,,4,,3,1.0,1,11,12,7,2,0,4,2,26,6,1,"FEB 21, 2013",0.733,1,0.25,3,0.415
157,25,22012,2544,0021200802,,MIA @ ATL,W,40,8,15,,4,,8,0.875,0,6,6,11,4,0,2,1,24,16,1,"FEB 20, 2013",0.533,1,0.25,7,0.237
158,26,22012,2544,0021200787,,MIA @ OKC,W,40,14,24,,8,,9,0.778,3,9,12,7,2,0,4,3,39,15,1,"FEB 14, 2013",0.583,4,0.5,7,0.27
159,26,22012,2544,0021200787,,MIA @ OKC,W,40,14,24,,8,,9,0.778,3,9,12,7,2,0,4,3,39,15,1,"FEB 14, 2013",0.583,4,0.5,7,0.27
160,27,22012,2544,0021200770,,MIA vs. POR,W,39,11,15,,3,,8,0.875,0,6,6,9,3,2,1,0,30,21,1,"FEB 12, 2013",0.733,1,0.333,7,0.255
161,28,22012,2544,0021200753,,MIA vs. LAL,W,36,12,18,,2,,8,0.875,1,6,7,4,3,0,4,4,32,7,1,"FEB 10, 2013",0.667,1,0.5,7,0.225
162,29,22012,2544,0021200741,,MIA vs. LAC,W,31,9,11,,5,,11,0.727,1,4,5,6,0,2,5,3,30,21,1,"FEB 08, 2013",0.818,4,0.8,8,0.23
163,30,22012,2544,0021200726,,MIA vs. HOU,W,37,11,18,,6,,10,0.7,1,5,6,5,0,2,4,2,32,4,1,"FEB 06, 2013",0.611,3,0.5,7,0.175
164,31,22012,2544,0021200711,,MIA vs. CHA,W,38,13,14,,0,,6,0.833,0,8,8,8,2,0,5,1,31,8,1,"FEB 04, 2013",0.929,0,0.0,5,0.345
165,32,22012,2544,0021200707,,MIA @ TOR,W,40,10,16,,2,,11,0.818,0,8,8,7,2,0,3,1,30,29,1,"FEB 03, 2013",0.625,1,0.5,9,0.387
166,33,22012,2544,0021200685,,MIA @ IND,L,42,9,17,,3,,11,0.818,1,5,6,3,1,1,3,4,28,-9,1,"FEB 01, 2013",0.529,1,0.333,9,0.163
167,34,22012,2544,0021200675,,MIA @ BKN,W,34,10,18,,4,,4,0.25,2,7,9,7,2,0,4,2,24,22,1,"JAN 30, 2013",0.556,3,0.75,1,0.204
168,35,22012,2544,0021200652,,MIA @ BOS,L,52,14,31,,6,,5,0.6,4,12,16,7,3,1,3,3,34,-2,1,"JAN 27, 2013",0.452,3,0.5,3,0.243
169,36,22012,2544,0021200634,,MIA vs. DET,W,33,9,14,,1,,6,0.833,1,6,7,7,1,0,2,0,23,22,1,"JAN 25, 2013",0.643,0,0.0,5,0.24
170,37,22012,2544,0021200619,,MIA vs. TOR,W,45,12,23,,5,,7,0.857,1,9,10,11,0,0,3,1,31,9,1,"JAN 23, 2013",0.522,1,0.2,6,0.198
171,38,22012,2544,0021200583,,MIA @ LAL,W,42,17,25,,2,,4,1.0,0,7,7,8,3,1,2,2,39,13,1,"JAN 17, 2013",0.68,1,0.5,4,0.338
172,39,22012,2544,0021200579,,MIA @ GSW,W,31,11,20,,5,,3,0.667,1,6,7,10,1,0,1,2,25,33,0,"JAN 16, 2013",0.55,1,0.2,2,0.299
173,40,22012,2544,0021200561,,MIA @ UTA,L,44,13,19,,4,,4,1.0,1,3,4,6,3,2,3,5,32,1,1,"JAN 14, 2013",0.684,2,0.5,4,0.204
174,41,22012,2544,0021200548,,MIA @ SAC,W,29,7,10,,1,,7,0.857,1,4,5,7,5,2,1,0,20,28,1,"JAN 12, 2013",0.7,0,0.0,6,0.241
175,42,22012,2544,0021200529,,MIA @ POR,L,43,6,16,,5,,5,0.4,0,10,10,9,2,1,4,3,15,-9,1,"JAN 10, 2013",0.375,1,0.2,2,0.128
176,43,22012,2544,0021200512,,MIA @ IND,L,43,10,20,,1,,4,0.25,3,7,10,4,1,2,7,2,22,-5,1,"JAN 08, 2013",0.5,1,1.0,1,0.146
177,44,22012,2544,0021200500,,MIA vs. WAS,W,35,9,17,,3,,4,1.0,1,1,2,7,0,1,1,0,24,26,1,"JAN 06, 2013",0.529,2,0.667,4,0.196
178,45,22012,2544,0021200481,,MIA vs. CHI,L,41,8,14,,5,,16,0.813,0,6,6,2,1,0,2,2,30,-18,1,"JAN 04, 2013",0.571,1,0.2,13,0.219
179,46,22012,2544,0021200469,,MIA vs. DAL,W,42,11,20,,3,,11,0.818,1,11,12,9,3,1,4,0,32,12,1,"JAN 02, 2013",0.55,1,0.333,9,0.241
180,47,22012,2544,0021200454,,MIA @ ORL,W,48,10,22,,6,,16,0.938,1,7,8,11,1,0,3,2,36,4,1,"DEC 31, 2012",0.455,1,0.167,15,0.215
181,48,22012,2544,0021200445,,MIA @ MIL,L,36,11,20,,2,,5,0.6,1,5,6,7,2,1,6,2,26,-8,1,"DEC 29, 2012",0.55,1,0.5,3,0.161
182,49,22012,2544,0021200428,,MIA @ DET,L,44,15,22,,4,,4,0.75,1,5,6,5,6,1,3,1,35,-2,1,"DEC 28, 2012",0.682,2,0.5,3,0.252
183,50,22012,2544,0021200411,,MIA @ CHA,W,39,9,19,,4,,8,0.875,2,10,12,8,4,2,3,1,27,12,1,"DEC 26, 2012",0.474,2,0.5,7,0.274
184,51,22012,2544,0021200407,,MIA vs. OKC,W,42,12,20,,3,,5,1.0,3,5,8,9,2,1,3,3,29,13,0,"DEC 25, 2012",0.6,0,0.0,5,0.307
185,51,22012,2544,0021200407,,MIA vs. OKC,W,42,12,20,,3,,5,1.0,3,5,8,9,2,1,3,3,29,13,0,"DEC 25, 2012",0.6,0,0.0,5,0.307
186,52,22012,2544,0021200392,,MIA vs. UTA,W,38,11,20,,1,,10,0.7,1,8,9,7,0,0,4,0,30,14,1,"DEC 22, 2012",0.55,1,1.0,7,0.216
187,53,22012,2544,0021200378,,MIA @ DAL,W,31,9,13,,5,,4,0.75,0,9,9,5,1,1,5,0,24,25,1,"DEC 20, 2012",0.692,3,0.6,3,0.257
188,54,22012,2544,0021200359,,MIA vs. MIN,W,42,8,18,,5,,5,0.8,0,6,6,11,1,4,0,0,22,12,1,"DEC 18, 2012",0.444,2,0.4,4,0.221
189,55,22012,2544,0021200339,,MIA vs. WAS,W,31,8,15,,3,,11,0.636,0,10,10,5,1,0,2,0,23,36,1,"DEC 15, 2012",0.533,0,0.0,7,0.292
190,56,22012,2544,0021200314,,MIA vs. GSW,L,42,12,23,,4,,5,1.0,1,2,3,5,1,0,4,0,31,-3,1,"DEC 12, 2012",0.522,2,0.5,5,0.179
191,56,22012,2544,0021200314,,MIA vs. GSW,L,42,12,23,,4,,5,1.0,1,2,3,5,1,0,4,0,31,-3,1,"DEC 12, 2012",0.522,2,0.5,5,0.179
192,57,22012,2544,0021200300,,MIA vs. ATL,W,40,10,16,,2,,7,0.857,1,6,7,6,2,0,3,0,27,12,1,"DEC 10, 2012",0.625,1,0.5,6,0.235
193,58,22012,2544,0021200286,,MIA vs. NOH,W,36,11,16,,0,,3,0.667,1,4,5,7,2,0,4,2,24,10,1,"DEC 08, 2012",0.688,0,0.0,2,0.175
194,59,22012,2544,0021200268,,MIA vs. NYK,L,39,11,20,,5,,9,0.667,2,8,10,9,3,0,2,0,31,-17,1,"DEC 06, 2012",0.55,3,0.6,6,0.236
195,60,22012,2544,0021200252,,MIA @ WAS,L,43,12,24,,4,,3,0.333,2,11,13,11,3,2,3,1,26,-3,1,"DEC 04, 2012",0.5,1,0.25,1,0.209
196,61,22012,2544,0021200233,,MIA vs. BKN,W,37,8,15,,2,,6,0.667,1,8,9,6,1,0,2,3,21,14,1,"DEC 01, 2012",0.533,1,0.5,4,0.178
197,62,22012,2544,0021200220,,MIA vs. SAS,W,39,9,16,,5,,6,0.5,3,6,9,7,4,0,4,2,23,-1,1,"NOV 29, 2012",0.563,2,0.4,3,0.175
198,63,22012,2544,0021200186,,MIA vs. CLE,W,40,10,16,,5,,9,0.889,1,5,6,5,0,1,7,3,30,7,1,"NOV 24, 2012",0.625,2,0.4,8,0.177
199,64,22012,2544,0021200163,,MIA vs. MIL,W,43,11,21,,4,,8,0.5,2,8,10,8,1,1,1,3,28,5,1,"NOV 21, 2012",0.524,2,0.5,4,0.199
200,65,22012,2544,0021200138,,MIA @ PHX,W,41,8,20,,3,,7,0.571,0,7,7,3,2,0,1,1,21,20,1,"NOV 17, 2012",0.4,1,0.333,4,0.131
201,66,22012,2544,0021200121,,MIA @ DEN,W,42,11,23,,1,,6,0.833,1,6,7,12,1,3,4,0,27,9,0,"NOV 15, 2012",0.478,0,0.0,5,0.217
202,67,22012,2544,0021200117,,MIA @ LAC,L,41,12,23,,3,,9,0.667,0,5,5,7,1,2,4,3,30,-15,1,"NOV 14, 2012",0.522,0,0.0,6,0.153
203,68,22012,2544,0021200099,,MIA @ HOU,W,40,14,26,,8,,8,0.625,1,9,10,6,0,0,0,1,38,8,1,"NOV 12, 2012",0.538,5,0.625,5,0.23
204,69,22012,2544,0021200092,,MIA @ MEM,L,36,10,19,,1,,4,0.0,3,7,10,6,2,1,2,2,20,-18,1,"NOV 11, 2012",0.526,0,0.0,0,0.172
205,70,22012,2544,0021200072,,MIA @ ATL,W,36,10,17,,2,,3,0.333,2,9,11,9,1,0,2,2,21,0,1,"NOV 09, 2012",0.588,0,0.0,1,0.218
206,71,22012,2544,0021200056,,MIA vs. BKN,W,30,7,12,,3,,4,1.0,4,8,12,8,1,0,2,1,20,18,0,"NOV 07, 2012",0.583,2,0.667,4,0.32
207,72,22012,2544,0021200044,,MIA vs. PHX,W,30,10,17,,3,,3,0.333,3,8,11,1,0,0,3,2,23,25,1,"NOV 05, 2012",0.588,2,0.667,1,0.137
208,73,22012,2544,0021200030,,MIA vs. DEN,W,39,8,17,,1,,4,1.0,1,8,9,11,0,2,0,2,20,7,1,"NOV 03, 2012",0.471,0,0.0,4,0.155
209,74,22012,2544,0021200020,,MIA @ NYK,L,37,8,16,,3,,6,0.833,0,7,7,5,0,3,5,2,23,-21,1,"NOV 02, 2012",0.5,2,0.667,5,0.163
210,75,22012,2544,0021200002,,MIA vs. BOS,W,29,10,16,,4,,5,0.8,1,9,10,3,2,0,0,2,26,12,1,"OCT 30, 2012",0.625,2,0.5,4,0.238
211,0,22013,2544,0021301192,,MIA @ ATL,L,37,10,22,,7,,8,0.5,3,5,8,5,0,1,3,2,27,-13,1,"APR 12, 2014",0.455,3,0.429,4,0.158
212,1,22013,2544,0021301180,,MIA vs. IND,W,35,11,20,,4,,13,0.923,1,5,6,1,1,1,2,1,36,13,1,"APR 11, 2014",0.55,2,0.5,12,0.271
213,2,22013,2544,0021301167,,MIA @ MEM,L,41,14,23,,5,,7,0.857,1,5,6,5,2,0,5,1,37,-8,1,"APR 09, 2014",0.609,3,0.6,6,0.19
214,3,22013,2544,0021301158,,MIA vs. BKN,L,37,9,16,,3,,14,0.786,1,9,10,6,2,0,3,0,29,-2,1,"APR 08, 2014",0.563,0,0.0,11,0.26
215,4,22013,2544,0021301149,,MIA vs. NYK,W,43,13,22,,7,,12,0.75,0,5,5,6,1,0,5,0,38,2,1,"APR 06, 2014",0.591,3,0.429,9,0.224
216,5,22013,2544,0021301135,,MIA vs. MIN,L,48,12,24,,4,,10,0.8,2,6,8,5,4,1,4,5,34,7,1,"APR 04, 2014",0.5,2,0.5,8,0.175
217,6,22013,2544,0021301121,,MIA vs. MIL,W,29,7,12,,3,,5,0.4,0,4,4,8,1,1,2,0,17,18,1,"APR 02, 2014",0.583,1,0.333,2,0.197
218,7,22013,2544,0021301105,,MIA vs. TOR,W,39,11,20,,6,,11,0.818,0,7,7,8,1,0,6,2,32,22,1,"MAR 31, 2014",0.55,1,0.167,9,0.267
219,8,22013,2544,0021301091,,MIA @ MIL,W,30,5,10,,3,,4,0.5,2,5,7,2,0,0,4,1,13,19,1,"MAR 29, 2014",0.5,1,0.333,2,0.175
220,9,22013,2544,0021301079,,MIA @ DET,W,30,7,13,,3,,2,1.0,2,8,10,12,1,0,1,0,17,32,1,"MAR 28, 2014",0.538,1,0.333,2,0.263
221,10,22013,2544,0021301067,,MIA @ IND,L,43,11,19,,6,,15,0.933,0,8,8,5,0,0,6,3,38,2,1,"MAR 26, 2014",0.579,2,0.333,14,0.307
222,11,22013,2544,0021301049,,MIA vs. POR,W,38,13,23,,1,,9,0.667,4,2,6,5,4,0,5,2,32,4,1,"MAR 24, 2014",0.565,0,0.0,6,0.208
223,12,22013,2544,0021301036,,MIA @ NOP,L,42,10,18,,4,,3,1.0,1,7,8,9,0,1,3,1,25,-6,1,"MAR 22, 2014",0.556,2,0.5,3,0.174
224,13,22013,2544,0021301027,,MIA vs. MEM,W,38,7,14,,2,,2,0.5,1,5,6,7,2,1,3,0,15,4,1,"MAR 21, 2014",0.5,0,0.0,1,0.184
225,14,22013,2544,0021301003,,MIA @ CLE,W,42,14,19,,8,,13,0.692,0,6,6,4,2,3,0,1,43,11,1,"MAR 18, 2014",0.737,6,0.75,9,0.305
226,15,22013,2544,0021300989,,MIA vs. HOU,W,43,8,17,,3,,8,0.875,0,5,5,6,2,0,5,3,24,11,1,"MAR 16, 2014",0.471,1,0.333,7,0.115
227,16,22013,2544,0021300976,,MIA vs. DEN,L,40,8,17,,4,,7,0.714,0,6,6,6,1,0,4,3,21,-8,1,"MAR 14, 2014",0.471,0,0.0,5,0.102
228,17,22013,2544,0021300957,,MIA vs. BKN,L,38,6,13,,4,,9,0.667,0,5,5,7,3,0,5,1,19,2,1,"MAR 12, 2014",0.462,1,0.25,6,0.15
229,18,22013,2544,0021300945,,MIA vs. WAS,W,37,10,15,,4,,0,0.0,2,5,7,8,3,0,3,3,23,16,1,"MAR 10, 2014",0.667,3,0.75,0,0.211
230,19,22013,2544,0021300934,,MIA @ CHI,L,45,8,23,,3,,0,0.0,1,8,9,8,3,1,4,1,17,6,1,"MAR 09, 2014",0.348,1,0.333,0,0.127
231,20,22013,2544,0021300914,,MIA @ SAS,L,38,6,18,,3,,9,0.778,3,5,8,7,2,0,5,5,19,-10,1,"MAR 06, 2014",0.333,0,0.0,7,0.073
232,21,22013,2544,0021300900,,MIA @ HOU,L,37,9,18,,3,,6,0.667,1,0,1,6,3,0,1,1,22,-15,1,"MAR 04, 2014",0.5,0,0.0,4,0.13
233,22,22013,2544,0021300893,,MIA vs. CHA,W,41,22,33,,10,,12,0.75,3,4,7,4,0,0,2,2,61,16,1,"MAR 03, 2014",0.667,8,0.8,9,0.303
234,23,22013,2544,0021300874,,MIA vs. ORL,W,31,8,12,,2,,5,0.8,1,8,9,7,4,0,2,1,20,14,2,"MAR 01, 2014",0.667,0,0.0,4,0.24
235,24,22013,2544,0021300865,,MIA vs. NYK,W,37,13,19,,2,,6,0.667,0,4,4,4,0,0,1,0,31,21,1,"FEB 27, 2014",0.684,1,0.5,4,0.233
236,25,22013,2544,0021300813,,MIA @ OKC,W,33,15,22,,5,,5,0.4,1,6,7,3,4,0,8,1,33,9,1,"FEB 20, 2014",0.682,1,0.2,2,0.272
237,25,22013,2544,0021300813,,MIA @ OKC,W,33,15,22,,5,,5,0.4,1,6,7,3,4,0,8,1,33,9,1,"FEB 20, 2014",0.682,1,0.2,2,0.272
238,26,22013,2544,0021300798,,MIA @ DAL,W,38,16,23,,8,,8,0.75,2,7,9,6,2,0,3,2,42,19,1,"FEB 18, 2014",0.696,4,0.5,6,0.297
239,27,22013,2544,0021300788,,MIA @ GSW,W,42,14,26,,8,,7,0.571,1,12,13,9,2,0,2,1,36,-2,1,"FEB 12, 2014",0.538,4,0.5,4,0.221
240,27,22013,2544,0021300788,,MIA @ GSW,W,42,14,26,,8,,7,0.571,1,12,13,9,2,0,2,1,36,-2,1,"FEB 12, 2014",0.538,4,0.5,4,0.221
241,28,22013,2544,0021300774,,MIA @ PHX,W,41,12,22,,5,,14,0.786,1,8,9,3,5,0,4,2,37,8,1,"FEB 11, 2014",0.545,2,0.4,11,0.228
242,29,22013,2544,0021300755,,MIA @ UTA,L,39,4,13,,6,,6,0.667,0,7,7,5,0,0,5,2,13,0,1,"FEB 08, 2014",0.308,1,0.167,4,0.048
243,30,22013,2544,0021300736,,MIA @ LAC,W,41,11,20,,7,,8,0.75,1,7,8,12,3,1,7,2,31,3,1,"FEB 05, 2014",0.55,3,0.429,6,0.202
244,31,22013,2544,0021300713,,MIA vs. DET,W,38,9,19,,3,,8,0.75,1,7,8,11,2,2,1,1,24,6,1,"FEB 03, 2014",0.474,0,0.0,6,0.22
245,32,22013,2544,0021300705,,MIA @ NYK,W,39,13,22,,3,,6,0.5,1,7,8,7,6,0,2,3,30,14,1,"FEB 01, 2014",0.591,1,0.333,3,0.288
246,33,22013,2544,0021300675,,MIA vs. OKC,L,42,12,20,,5,,9,1.0,1,2,3,3,0,0,3,1,34,-17,1,"JAN 29, 2014",0.6,1,0.2,9,0.175
247,33,22013,2544,0021300675,,MIA vs. OKC,L,42,12,20,,5,,9,1.0,1,2,3,3,0,0,3,1,34,-17,1,"JAN 29, 2014",0.6,1,0.2,9,0.175
248,34,22013,2544,0021300654,,MIA vs. SAS,W,28,8,15,,3,,1,1.0,0,7,7,6,1,0,4,4,18,21,1,"JAN 26, 2014",0.533,1,0.333,1,0.125
249,35,22013,2544,0021300631,,MIA vs. LAL,W,37,9,15,,4,,13,0.538,2,11,13,6,1,0,5,1,27,4,1,"JAN 23, 2014",0.6,2,0.5,7,0.186
250,36,22013,2544,0021300617,,MIA vs. BOS,W,39,10,19,,4,,11,0.818,1,7,8,4,2,0,3,1,29,10,1,"JAN 21, 2014",0.526,0,0.0,9,0.253
251,37,22013,2544,0021300612,,MIA @ ATL,L,39,11,21,,7,,8,0.625,1,3,4,6,1,0,3,1,30,0,1,"JAN 20, 2014",0.524,3,0.429,5,0.137
252,38,22013,2544,0021300593,,MIA @ CHA,W,45,13,25,,3,,10,0.8,2,6,8,6,1,0,2,4,34,15,1,"JAN 18, 2014",0.52,0,0.0,8,0.209
253,39,22013,2544,0021300583,,MIA @ PHI,W,37,7,13,,1,,8,0.875,1,7,8,10,2,1,3,3,21,17,1,"JAN 17, 2014",0.538,0,0.0,7,0.259
254,40,22013,2544,0021300568,,MIA @ WAS,L,41,8,18,,4,,10,0.9,2,6,8,7,2,0,4,1,25,-15,1,"JAN 15, 2014",0.444,0,0.0,9,0.139
255,41,22013,2544,0021300537,,MIA @ BKN,L,49,12,21,,5,,12,0.833,3,4,7,5,0,0,4,6,36,-1,1,"JAN 10, 2014",0.571,2,0.4,10,0.192
256,42,22013,2544,0021300529,,MIA @ NYK,L,41,12,17,,4,,11,0.636,0,5,5,6,1,1,6,2,32,1,1,"JAN 09, 2014",0.706,1,0.25,7,0.165
257,43,22013,2544,0021300511,,MIA vs. NOP,W,35,13,22,,6,,3,1.0,1,2,3,5,2,0,3,1,32,19,1,"JAN 07, 2014",0.591,3,0.5,3,0.206
258,44,22013,2544,0021300500,,MIA vs. TOR,W,38,12,18,,0,,7,0.857,1,3,4,5,1,0,1,1,30,1,1,"JAN 05, 2014",0.667,0,0.0,6,0.231
259,45,22013,2544,0021300490,,MIA @ ORL,W,36,5,13,,1,,8,0.625,1,7,8,8,1,0,3,1,15,17,1,"JAN 04, 2014",0.385,0,0.0,5,0.122
260,46,22013,2544,0021300474,,MIA vs. GSW,L,40,10,16,,4,,8,0.625,0,5,5,5,0,1,8,0,26,-11,1,"JAN 02, 2014",0.625,1,0.25,5,0.1
261,46,22013,2544,0021300474,,MIA vs. GSW,L,40,10,16,,4,,8,0.625,0,5,5,5,0,1,8,0,26,-11,1,"JAN 02, 2014",0.625,1,0.25,5,0.1
262,47,22013,2544,0021300457,,MIA @ DEN,W,40,8,15,,9,,8,0.625,1,5,6,10,0,1,4,0,26,4,1,"DEC 30, 2013",0.533,5,0.556,5,0.184
263,48,22013,2544,0021300434,,MIA @ SAC,L,44,12,23,,9,,6,0.833,0,8,8,8,0,0,2,3,33,-10,1,"DEC 27, 2013",0.522,4,0.444,5,0.213
264,49,22013,2544,0021300420,,MIA @ LAL,W,36,7,14,,4,,9,0.556,0,8,8,4,0,0,2,2,19,0,1,"DEC 25, 2013",0.5,0,0.0,5,0.121
265,50,22013,2544,0021300411,,MIA vs. ATL,W,46,16,28,,9,,6,0.333,4,4,8,6,2,0,0,2,38,-4,1,"DEC 23, 2013",0.571,4,0.444,2,0.199
266,51,22013,2544,0021300387,,MIA vs. SAC,W,31,8,11,,2,,2,0.5,2,4,6,8,1,1,1,1,18,14,1,"DEC 20, 2013",0.727,1,0.5,1,0.168
267,52,22013,2544,0021300369,,MIA vs. IND,W,36,8,14,,3,,7,1.0,0,9,9,7,3,0,3,3,24,16,1,"DEC 18, 2013",0.571,1,0.333,7,0.264
268,53,22013,2544,0021300360,,MIA vs. UTA,W,34,13,17,,1,,5,0.8,1,8,9,9,1,0,3,1,30,24,1,"DEC 16, 2013",0.765,0,0.0,4,0.271
269,54,22013,2544,0021300344,,MIA vs. CLE,W,41,9,12,,2,,10,0.7,2,7,9,9,4,0,2,2,25,6,1,"DEC 14, 2013",0.75,0,0.0,7,0.223
270,55,22013,2544,0021300311,,MIA @ IND,L,39,6,16,,4,,6,0.667,1,13,14,6,2,0,5,3,17,-2,1,"DEC 10, 2013",0.375,1,0.25,4,0.149
271,56,22013,2544,0021300300,,MIA @ DET,W,35,10,15,,2,,5,0.8,1,6,7,9,2,0,6,2,24,18,1,"DEC 08, 2013",0.667,0,0.0,4,0.212
272,57,22013,2544,0021300294,,MIA @ MIN,W,31,9,12,,0,,5,0.6,4,10,14,8,2,0,7,3,21,9,1,"DEC 07, 2013",0.75,0,0.0,3,0.327
273,58,22013,2544,0021300279,,MIA @ CHI,L,33,7,17,,4,,8,0.75,0,5,5,2,3,0,1,2,21,-21,1,"DEC 05, 2013",0.412,1,0.25,6,0.169
274,59,22013,2544,0021300264,,MIA vs. DET,L,37,8,15,,5,,8,0.625,3,2,5,6,2,1,6,2,23,-6,1,"DEC 03, 2013",0.533,2,0.4,5,0.134
275,60,22013,2544,0021300252,,MIA vs. CHA,W,38,8,13,,3,,10,0.9,0,5,5,4,1,1,3,0,26,-4,1,"DEC 01, 2013",0.615,1,0.333,9,0.194
276,61,22013,2544,0021300230,,MIA @ TOR,W,36,10,17,,5,,6,0.667,1,5,6,3,1,1,3,2,27,3,1,"NOV 29, 2013",0.588,3,0.6,4,0.264
277,62,22013,2544,0021300219,,MIA @ CLE,W,37,9,19,,3,,11,0.818,0,8,8,8,3,0,1,3,28,0,1,"NOV 27, 2013",0.474,1,0.333,9,0.265
278,63,22013,2544,0021300205,,MIA vs. PHX,W,33,11,14,,4,,11,1.0,0,5,5,4,1,1,4,0,35,1,1,"NOV 25, 2013",0.786,2,0.5,11,0.294
279,64,22013,2544,0021300191,,MIA vs. ORL,W,38,7,13,,6,,7,0.714,0,9,9,7,3,0,3,0,22,7,1,"NOV 23, 2013",0.538,3,0.5,5,0.226
280,65,22013,2544,0021300164,,MIA @ ORL,W,29,5,11,,2,,11,1.0,1,5,6,7,1,1,4,0,21,23,1,"NOV 20, 2013",0.455,0,0.0,11,0.203
281,66,22013,2544,0021300158,,MIA vs. ATL,W,31,6,13,,0,,3,0.333,2,4,6,5,1,0,3,0,13,14,1,"NOV 19, 2013",0.462,0,0.0,1,0.105
282,67,22013,2544,0021300136,,MIA @ CHA,W,32,13,18,,0,,4,1.0,1,3,4,7,1,1,3,1,30,7,1,"NOV 16, 2013",0.722,0,0.0,4,0.317
283,68,22013,2544,0021300130,,MIA vs. DAL,W,37,14,18,,1,,11,0.909,0,6,6,4,1,0,6,0,39,0,1,"NOV 15, 2013",0.778,1,1.0,10,0.275
284,69,22013,2544,0021300107,,MIA vs. MIL,W,30,13,21,,7,,6,0.5,0,3,3,2,0,0,3,0,33,14,1,"NOV 12, 2013",0.619,4,0.571,3,0.236
285,70,22013,2544,0021300089,,MIA vs. BOS,L,37,9,13,,0,,9,0.778,1,7,8,10,0,0,5,1,25,5,1,"NOV 09, 2013",0.692,0,0.0,7,0.208
286,71,22013,2544,0021300070,,MIA vs. LAC,W,37,6,13,,3,,9,0.556,0,5,5,6,1,0,4,4,18,-1,1,"NOV 07, 2013",0.462,1,0.333,5,0.101
287,72,22013,2544,0021300051,,MIA @ TOR,W,36,13,20,,3,,8,1.0,2,6,8,8,0,1,1,2,35,3,1,"NOV 05, 2013",0.65,1,0.333,8,0.343
288,73,22013,2544,0021300042,,MIA vs. WAS,W,35,9,14,,5,,5,0.8,0,3,3,5,1,0,6,2,25,16,1,"NOV 03, 2013",0.643,3,0.6,4,0.178
289,74,22013,2544,0021300028,,MIA @ BKN,L,42,11,19,,2,,5,0.6,1,6,7,6,2,1,5,2,26,-3,1,"NOV 01, 2013",0.579,1,0.5,3,0.19
290,75,22013,2544,0021300005,,MIA @ PHI,L,37,9,17,,7,,4,0.75,0,4,4,13,0,0,4,3,25,-8,1,"OCT 30, 2013",0.529,4,0.571,3,0.151
291,76,22013,2544,0021300002,,MIA vs. CHI,W,38,5,11,,1,,9,0.778,0,6,6,8,1,0,2,0,17,8,1,"OCT 29, 2013",0.455,0,0.0,7,0.17
292,0,22014,2544,0021401203,,CLE vs. DET,W,32,7,17,,4,,6,0.667,3,7,10,11,2,1,1,0,21,19,1,"APR 13, 2015",0.412,3,0.75,4,0.213
293,1,22014,2544,0021401178,,CLE vs. BOS,L,26,5,14,,5,,9,0.444,0,3,3,7,1,0,3,1,14,1,1,"APR 10, 2015",0.357,0,0.0,4,0.084
294,2,22014,2544,0021401167,,CLE @ MIL,W,40,8,15,,5,,4,0.75,2,7,9,8,1,1,2,2,21,0,1,"APR 08, 2015",0.533,2,0.4,3,0.152
295,3,22014,2544,0021401148,,CLE vs. CHI,W,37,8,17,,3,,6,0.5,2,8,10,12,3,1,3,4,20,10,1,"APR 05, 2015",0.471,1,0.333,3,0.19
