,date,player_id,sentiment_value_tot,sentiment_score_tot,total_tweets,SEASON_ID,Player_ID,MIN,FGM,FGA,FG3A,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FG_PCT,FG3M,FG3_PCT,FTM,PIE
3456,2018-03-30,1627741,1,0.9980394244,2,22017.0,1627741.0,30.0,6.0,12.0,4.0,1.25,0.375,1.25,2.5,3.75,3.0,2.75,0.0,2.5,2.5,15.5,-6.5,0.497,2.5,0.6,1.0,0.132
3457,2018-03-30,1627749,-2,-1.706663549,3,22017.0,1627749.0,29.0,5.0,10.667,0.667,5.667,0.731,2.0,6.0,8.0,2.333,2.333,0.333,2.667,2.667,14.0,0.333,0.448,0.0,0.0,4.0,0.12
3458,2018-03-30,1628398,1,0.5391735435,1,22017.0,1628398.0,36.4,7.4,16.6,6.6,3.8,0.467,1.0,5.2,6.2,2.0,1.0,0.2,3.4,2.2,19.6,-4.2,0.402,2.2,0.272,2.6,0.059
3459,2018-03-30,1628404,1,0.9857778549,2,22017.0,1628404.0,32.4,3.6,8.2,4.2,3.8,0.626,1.2,7.0,8.2,1.8,0.6,0.4,1.4,2.6,11.4,2.6,0.457,1.4,0.313,2.8,0.107
3460,2018-03-31,2544,7,6.3765525818,19,22017.0,2544.0,38.75,10.5,21.0,6.0,9.0,0.743,1.5,9.25,10.75,10.75,0.5,0.25,5.25,1.25,30.0,9.75,0.499,2.75,0.488,6.25,0.185
3461,2018-03-31,201142,0,0.2707285881,2,22017.0,201142.0,34.2,10.6,21.8,7.6,8.6,0.906,0.2,9.0,9.2,5.8,0.8,1.0,2.6,1.8,31.6,5.8,0.491,2.6,0.364,7.8,0.198
3462,2018-03-31,203944,4,2.7746021747,14,22017.0,203944.0,29.0,4.75,10.5,0.0,8.5,0.561,1.0,6.75,7.75,4.0,0.0,0.25,3.25,3.5,15.75,-11.0,0.46,0.0,0.0,6.25,0.113
3463,2018-03-31,203999,0,0.0,3,22017.0,203999.0,38.0,10.0,18.75,4.75,4.75,0.867,1.75,9.25,11.0,8.0,1.75,1.5,3.0,3.5,26.0,6.5,0.543,2.0,0.434,4.0,0.194
3464,2018-03-31,1627741,1,0.9980394244,1,22017.0,1627741.0,30.0,6.0,12.0,4.0,1.25,0.375,1.25,2.5,3.75,3.0,2.75,0.0,2.5,2.5,15.5,-6.5,0.497,2.5,0.6,1.0,0.132
3465,2018-03-31,1628398,0,0.0,7,22017.0,1628398.0,34.0,6.5,15.75,6.0,4.0,0.333,0.5,4.25,4.75,1.0,0.75,0.25,3.5,1.75,17.75,-4.0,0.364,2.25,0.285,2.5,0.038
3466,2018-03-31,1628404,0,0.32054781909999996,5,22017.0,1628404.0,31.75,3.25,7.75,4.0,4.25,0.533,1.0,6.0,7.0,2.25,0.75,0.25,1.5,2.5,11.0,4.5,0.446,1.5,0.342,3.0,0.093
3467,2018-04-01,2544,1,1.0280940532,14,22017.0,2544.0,38.75,10.5,21.0,6.0,9.0,0.743,1.5,9.25,10.75,10.75,0.5,0.25,5.25,1.25,30.0,9.75,0.499,2.75,0.488,6.25,0.185
3468,2018-04-01,201142,0,0.0,1,22017.0,201142.0,34.2,10.2,20.8,7.4,7.2,0.893,0.0,8.0,8.0,6.6,1.0,0.8,2.8,1.8,29.6,4.8,0.5,2.6,0.384,6.6,0.19
3469,2018-04-01,1627741,1,0.9980394244,2,22017.0,1627741.0,30.333,6.0,12.333,3.667,0.667,0.167,1.333,2.667,4.0,2.667,3.0,0.0,3.0,3.0,14.333,-3.0,0.481,2.0,0.533,0.333,0.112
3470,2018-04-01,1627749,0,0.0,2,22017.0,1627749.0,29.0,5.0,10.25,0.75,6.75,0.723,1.5,5.75,7.25,2.75,2.25,0.25,2.5,2.5,14.75,3.0,0.475,0.0,0.0,4.75,0.123
3471,2018-04-01,1628404,0,0.0,2,22017.0,1628404.0,33.6,4.6,9.8,4.8,4.2,0.576,1.2,5.2,6.4,2.0,1.0,0.6,1.6,2.4,13.8,1.8,0.468,1.6,0.323,3.0,0.101
3472,2018-04-02,2544,1,0.9976469874,3,22017.0,2544.0,38.75,11.0,19.75,6.75,10.5,0.718,0.75,8.25,9.0,10.5,0.75,0.25,5.75,1.5,32.5,12.0,0.549,3.0,0.446,7.5,0.184
3473,2018-04-02,201142,0,0.0,1,22017.0,201142.0,34.0,9.75,21.25,7.75,8.5,0.866,0.0,7.25,7.25,6.25,1.25,0.5,3.25,2.0,29.75,-1.25,0.467,2.5,0.356,7.75,0.178
3474,2018-04-02,203944,1,0.7833111286000001,6,22017.0,203944.0,29.25,5.0,11.5,0.0,6.25,0.65,1.75,6.5,8.25,5.0,0.0,0.0,3.5,3.0,15.25,-13.25,0.429,0.0,0.0,5.25,0.116
3475,2018-04-02,203999,0,0.0,16,22017.0,203999.0,36.5,7.75,16.25,4.5,4.5,0.867,2.0,10.75,12.75,9.5,2.25,1.0,2.5,3.0,21.0,9.75,0.487,1.75,0.396,3.75,0.236
3476,2018-04-02,1627741,0,0.0,4,22017.0,1627741.0,30.333,5.667,13.0,4.0,0.667,0.167,1.667,2.333,4.0,2.333,2.333,0.333,3.0,3.333,13.667,-11.667,0.44,2.0,0.5,0.333,0.068
3477,2018-04-02,1628398,1,0.8824906945000001,10,22017.0,1628398.0,32.333,7.0,15.667,5.0,5.333,0.444,0.333,4.333,4.667,0.667,0.667,0.333,3.667,2.333,19.333,-4.667,0.382,2.0,0.269,3.333,0.031
3478,2018-04-02,1628404,0,0.0,2,22017.0,1628404.0,35.5,5.25,10.25,4.75,5.25,0.72,1.0,6.25,7.25,1.5,1.25,0.75,2.0,2.25,16.0,1.25,0.523,1.75,0.354,3.75,0.119
3479,2018-04-03,2544,5,4.3409830928,10,22017.0,2544.0,38.75,11.0,19.75,6.75,10.5,0.718,0.75,8.25,9.0,10.5,0.75,0.25,5.75,1.5,32.5,12.0,0.549,3.0,0.446,7.5,0.184
3480,2018-04-03,201142,0,0.0,5,22017.0,201142.0,33.0,8.8,19.4,6.8,7.4,0.893,0.0,6.6,6.6,5.2,1.0,0.4,3.0,2.0,26.4,-8.0,0.457,2.0,0.284,6.8,0.156
3481,2018-04-03,1627741,1,0.9980394244,1,22017.0,1627741.0,30.333,5.667,13.0,4.0,0.667,0.167,1.667,2.333,4.0,2.333,2.333,0.333,3.0,3.333,13.667,-11.667,0.44,2.0,0.5,0.333,0.068
3482,2018-04-03,1628398,0,0.0,2,22017.0,1628398.0,32.333,7.0,15.667,5.0,5.333,0.444,0.333,4.333,4.667,0.667,0.667,0.333,3.667,2.333,19.333,-4.667,0.382,2.0,0.269,3.333,0.031
3483,2018-04-03,1628404,2,1.3337600231,4,22017.0,1628404.0,36.4,5.8,11.6,5.4,4.6,0.776,0.8,6.4,7.2,1.2,1.4,0.6,1.8,2.2,16.8,-0.8,0.513,1.8,0.333,3.4,0.12
3484,2018-04-04,2544,2,1.8098031283,12,22017.0,2544.0,32.25,10.0,18.5,5.75,8.5,0.703,1.0,6.75,7.75,9.5,1.0,0.25,5.25,1.0,28.25,10.25,0.517,2.25,0.322,6.0,0.207
3485,2018-04-04,203944,0,0.0,3,22017.0,203944.0,23.2,5.2,10.4,0.4,4.0,0.8,2.0,4.8,6.8,3.0,0.4,0.0,3.0,2.8,14.4,-6.4,0.527,0.0,0.0,4.0,0.144
3486,2018-04-04,203999,0,0.22862231739999994,14,22017.0,203999.0,38.5,8.5,18.25,4.75,4.0,0.888,2.25,11.5,13.75,8.5,1.5,0.75,2.25,3.25,22.25,9.25,0.465,1.75,0.372,3.5,0.228
3487,2018-04-04,1627741,1,0.9980394244,1,22017.0,1627741.0,31.333,6.333,13.667,4.667,0.333,0.0,1.667,2.667,4.333,4.0,2.333,0.333,2.333,2.667,15.0,-6.667,0.473,2.333,0.5,0.0,0.128
3488,2018-04-04,1628398,1,0.9983806610000001,7,22017.0,1628398.0,30.5,6.0,14.5,5.5,2.0,0.375,0.5,3.5,4.0,0.5,0.5,0.5,3.5,1.5,16.0,-0.5,0.322,2.5,0.278,1.5,0.005
3489,2018-04-04,1628404,1,0.7525964379000001,3,22017.0,1628404.0,36.6,7.0,13.8,6.6,4.8,0.826,1.0,6.4,7.4,1.6,1.2,0.4,2.0,2.0,20.6,0.0,0.483,2.8,0.356,3.8,0.142
3490,2018-04-05,2544,0,0.16775184870000004,10,22017.0,2544.0,32.25,10.0,18.5,5.75,8.5,0.703,1.0,6.75,7.75,9.5,1.0,0.25,5.25,1.0,28.25,10.25,0.517,2.25,0.322,6.0,0.207
3491,2018-04-05,201142,-1,-0.7552129626,1,22017.0,201142.0,32.25,8.75,18.0,6.25,5.75,0.866,0.0,5.75,5.75,5.5,1.0,0.25,3.0,2.0,24.5,-9.0,0.481,2.0,0.3,5.0,0.143
3492,2018-04-05,203944,0,0.0,1,22017.0,203944.0,23.25,5.0,9.5,0.5,5.0,1.0,2.25,5.25,7.5,2.5,0.5,0.0,3.25,2.75,15.0,-5.5,0.551,0.0,0.0,5.0,0.164
3493,2018-04-05,1627741,1,0.9980394244,1,22017.0,1627741.0,31.333,6.333,13.667,4.667,0.333,0.0,1.667,2.667,4.333,4.0,2.333,0.333,2.333,2.667,15.0,-6.667,0.473,2.333,0.5,0.0,0.128
3494,2018-04-05,1627749,0,0.0,1,22017.0,1627749.0,24.333,3.333,8.333,0.333,5.0,0.567,1.333,3.667,5.0,2.333,1.333,0.667,1.0,1.0,10.667,-1.667,0.396,0.0,0.0,4.0,0.103
3495,2018-04-05,1628398,8,6.0518146752,46,22017.0,1628398.0,18.0,1.0,6.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,4.0,2.0,2.0,-2.0,0.167,0.0,0.0,0.0,-0.094
3496,2018-04-05,1628404,1,1.0070505142,12,22017.0,1628404.0,37.25,8.25,15.5,7.75,4.5,0.866,1.0,5.75,6.75,1.5,1.25,0.5,2.0,1.75,23.75,-4.75,0.532,3.5,0.444,3.75,0.161
